ID,GENERAL,ORDER DATE ,ORDER CODE ,SELLER DEPARTMENT ID,SELLER DEPARTMENT CODE ,SELLER DEPARTMENT NA ,SELLER DEPARTMENT TERRITORY,,,,,,,,buyer_badge_name,buyer_badge_discount,product_id,base_product_id,product_sku,product_name,product_brand_id,product_brand_name,product_category_id,product_category_name,order_qty,unit_price,subtotal,discount,custom_discount,amount,created_id,created_code,created_name,managed_territory,order_status,latest_status,units,unit1,unit2,unit3,unit4,unit5,free_with,free_with_product_name,free_with_product_sku,promotion_id,created_at,updated_at,,
1580727,191869,2024-05-06,20240506S42B5371,42,DHK180184,Ryan International,62,5371,radiocolony005,সিজান জেনারেল স্টোর,1576,1,1,1,General,0,61,61,FG0303142132,পাউন্ড ভ্যানিলা - ৭০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,3,30,90,0,0,90,246,SND0111166081,Milton Mondol,202,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-05-07 16:07:20,2024-05-07 16:07:20,,
1580726,191868,2024-05-06,20240506S42B22573,42,DHK180184,Ryan International,62,22573,radiocolony051,আফসার জেনারেল স্টোর,1576,1,1,1,General,0,25,25,FG0303322631,Fruit Cake-220gm,1,Dan Foods Limited,7,Fruit Cake,1,117,117,0,0,117,246,SND0111166081,Milton Mondol,202,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-05-07 16:07:20,2024-05-07 16:07:20,,
1580725,191868,2024-05-06,20240506S42B22573,42,DHK180184,Ryan International,62,22573,radiocolony051,আফসার জেনারেল স্টোর,1576,1,1,1,General,0,52,52,FG0303252131,পাউন্ড ভ্যানিলা - ২৮০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,1,118,118,0,0,118,246,SND0111166081,Milton Mondol,202,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-05-07 16:07:20,2024-05-07 16:07:20,,
1580724,191868,2024-05-06,20240506S42B22573,42,DHK180184,Ryan International,62,22573,radiocolony051,আফসার জেনারেল স্টোর,1576,1,1,1,General,0,53,53,FG0303252231,পাউন্ড চকলেট - ২৮০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,1,118,118,0,0,118,246,SND0111166081,Milton Mondol,202,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-05-07 16:07:20,2024-05-07 16:07:20,,
1580723,191868,2024-05-06,20240506S42B22573,42,DHK180184,Ryan International,62,22573,radiocolony051,আফসার জেনারেল স্টোর,1576,1,1,1,General,0,61,61,FG0303142132,পাউন্ড ভ্যানিলা - ৭০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,3,30,90,0,0,90,246,SND0111166081,Milton Mondol,202,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-05-07 16:07:20,2024-05-07 16:07:20,,
1580722,191868,2024-05-06,20240506S42B22573,42,DHK180184,Ryan International,62,22573,radiocolony051,আফসার জেনারেল স্টোর,1576,1,1,1,General,0,62,62,FG0303142232,পাউন্ড চকলেট - ৭০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,3,30,90,0,0,90,246,SND0111166081,Milton Mondol,202,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-05-07 16:07:20,2024-05-07 16:07:20,,
1580721,191868,2024-05-06,20240506S42B22573,42,DHK180184,Ryan International,62,22573,radiocolony051,আফসার জেনারেল স্টোর,1576,1,1,1,General,0,68,68,FG0305192132,ভ্যানিলা সিঙ্গেল স্লাইস - ১৮ গ্রাম,1,Dan Foods Limited,12,Sliced Cake,12,8.5,102,0,0,102,246,SND0111166081,Milton Mondol,202,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-05-07 16:07:20,2024-05-07 16:07:20,,
1580720,191868,2024-05-06,20240506S42B22573,42,DHK180184,Ryan International,62,22573,radiocolony051,আফসার জেনারেল স্টোর,1576,1,1,1,General,0,75,75,FG0302182431 S,সুইস রোল - স্ট্রবেরি ২০০ গ্রাম,1,Dan Foods Limited,13,Swiss Roll,1,150,150,0,0,150,246,SND0111166081,Milton Mondol,202,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-05-07 16:07:20,2024-05-07 16:07:20,,
1580719,191868,2024-05-06,20240506S42B22573,42,DHK180184,Ryan International,62,22573,radiocolony051,আফসার জেনারেল স্টোর,1576,1,1,1,General,0,83,83,FG0303423331,বাটার কেক - ২২০ গ্রাম,1,Dan Foods Limited,2,Butter Cake,1,100,100,0,0,100,246,SND0111166081,Milton Mondol,202,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-05-07 16:07:20,2024-05-07 16:07:20,,
1580718,191868,2024-05-06,20240506S42B22573,42,DHK180184,Ryan International,62,22573,radiocolony051,আফসার জেনারেল স্টোর,1576,1,1,1,General,0,55,55,FG0303363033,পাউন্ড অরেঞ্জ - ২২০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,1,100,100,0,0,100,246,SND0111166081,Milton Mondol,202,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-05-07 16:07:20,2024-05-07 16:07:20,,
1580717,191868,2024-05-06,20240506S42B22573,42,DHK180184,Ryan International,62,22573,radiocolony051,আফসার জেনারেল স্টোর,1576,1,1,1,General,0,76,76,FG0302182231,সুইস রোল - চকলেট ২০০ গ্রাম,1,Dan Foods Limited,13,Swiss Roll,1,150,150,0,0,150,246,SND0111166081,Milton Mondol,202,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-05-07 16:07:20,2024-05-07 16:07:20,,
1580716,191867,2024-05-06,20240506S42B28643,42,DHK180184,Ryan International,62,28643,radiocolony062,কাজী কাজী কনফেকশনারি,1576,1,1,1,General,0,55,55,FG0303363033,পাউন্ড অরেঞ্জ - ২২০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,2,100,200,0,0,200,246,SND0111166081,Milton Mondol,202,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-05-07 16:07:20,2024-05-07 16:07:20,,
1580715,191867,2024-05-06,20240506S42B28643,42,DHK180184,Ryan International,62,28643,radiocolony062,কাজী কাজী কনফেকশনারি,1576,1,1,1,General,0,83,83,FG0303423331,বাটার কেক - ২২০ গ্রাম,1,Dan Foods Limited,2,Butter Cake,2,100,200,0,0,200,246,SND0111166081,Milton Mondol,202,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-05-07 16:07:20,2024-05-07 16:07:20,,
1580714,191867,2024-05-06,20240506S42B28643,42,DHK180184,Ryan International,62,28643,radiocolony062,কাজী কাজী কনফেকশনারি,1576,1,1,1,General,0,34,34,FG0305253232R-2,মার্বেল কেক - ৩০০ গ্রাম,1,Dan Foods Limited,8,Marble Cake,1,150,150,0,0,150,246,SND0111166081,Milton Mondol,202,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-05-07 16:07:20,2024-05-07 16:07:20,,
1580713,191867,2024-05-06,20240506S42B28643,42,DHK180184,Ryan International,62,28643,radiocolony062,কাজী কাজী কনফেকশনারি,1576,1,1,1,General,0,62,62,FG0303142232,পাউন্ড চকলেট - ৭০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,6,30,180,0,0,180,246,SND0111166081,Milton Mondol,202,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-05-07 16:07:20,2024-05-07 16:07:20,,
1580712,191867,2024-05-06,20240506S42B28643,42,DHK180184,Ryan International,62,28643,radiocolony062,কাজী কাজী কনফেকশনারি,1576,1,1,1,General,0,52,52,FG0303252131,পাউন্ড ভ্যানিলা - ২৮০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,2,118,236,0,0,236,246,SND0111166081,Milton Mondol,202,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-05-07 16:07:20,2024-05-07 16:07:20,,
1580711,191867,2024-05-06,20240506S42B28643,42,DHK180184,Ryan International,62,28643,radiocolony062,কাজী কাজী কনফেকশনারি,1576,1,1,1,General,0,53,53,FG0303252231,পাউন্ড চকলেট - ২৮০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,2,118,236,0,0,236,246,SND0111166081,Milton Mondol,202,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-05-07 16:07:20,2024-05-07 16:07:20,,
1580710,191450,2024-03-29,20240329S54B8651,54,DHK180039,Sajeeb Enterprise,74,8651,224,ফাবিয়া জেনারেল ষ্টোর,1402,1,1,1,General,0,68,68,FG0305192132,ভ্যানিলা সিঙ্গেল স্লাইস - ১৮ গ্রাম,1,Dan Foods Limited,12,Sliced Cake,36,8.5,306,0,0,306,272,SND01053010,Md. Tanvir Hossain,227,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-03-30 00:56:06,2024-03-30 00:56:06,,
1580709,191449,2024-03-29,20240329S54B33569,54,DHK180039,Sajeeb Enterprise,74,33569,O2721703406819463,মমতাজ ফার্মা,1402,1,1,1,General,0,55,55,FG0303363033,পাউন্ড অরেঞ্জ - ২২০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,1,100,100,0,0,100,272,SND01053010,Md. Tanvir Hossain,227,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-03-30 00:56:06,2024-03-30 00:56:06,,
1580708,191449,2024-03-29,20240329S54B33569,54,DHK180039,Sajeeb Enterprise,74,33569,O2721703406819463,মমতাজ ফার্মা,1402,1,1,1,General,0,83,83,FG0303423331,বাটার কেক - ২২০ গ্রাম,1,Dan Foods Limited,2,Butter Cake,1,100,100,0,0,100,272,SND01053010,Md. Tanvir Hossain,227,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-03-30 00:56:06,2024-03-30 00:56:06,,
1580707,191449,2024-03-29,20240329S54B33569,54,DHK180039,Sajeeb Enterprise,74,33569,O2721703406819463,মমতাজ ফার্মা,1402,1,1,1,General,0,76,76,FG0302182231,সুইস রোল - চকলেট ২০০ গ্রাম,1,Dan Foods Limited,13,Swiss Roll,2,150,300,0,0,300,272,SND01053010,Md. Tanvir Hossain,227,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-03-30 00:56:06,2024-03-30 00:56:06,,
1580706,191448,2024-03-29,20240329S54B8568,54,DHK180039,Sajeeb Enterprise,74,8568,218,সোহেল টি স্টোর,1402,1,1,1,General,0,74,74,FG0305162232,চকলেট ডাবল স্লাইস - ৪৫ গ্রাম,1,Dan Foods Limited,12,Sliced Cake,12,16.25,195,0,0,195,272,SND01053010,Md. Tanvir Hossain,227,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-03-30 00:56:06,2024-03-30 00:56:06,,
1580705,191448,2024-03-29,20240329S54B8568,54,DHK180039,Sajeeb Enterprise,74,8568,218,সোহেল টি স্টোর,1402,1,1,1,General,0,69,69,FG0305192232,চকলেট সিঙ্গেল স্লাইস - ১৮ গ্রাম,1,Dan Foods Limited,12,Sliced Cake,12,8.5,102,0,0,102,272,SND01053010,Md. Tanvir Hossain,227,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-03-30 00:56:06,2024-03-30 00:56:06,,
1580704,191447,2024-03-29,20240329S54B5721,54,DHK180039,Sajeeb Enterprise,74,5721,210,অধুনা রুচি সম্ভার,1402,1,1,1,General,0,76,76,FG0302182231,সুইস রোল - চকলেট ২০০ গ্রাম,1,Dan Foods Limited,13,Swiss Roll,1,150,150,0,0,150,272,SND01053010,Md. Tanvir Hossain,227,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-03-30 00:56:06,2024-03-30 00:56:06,,
1580703,191447,2024-03-29,20240329S54B5721,54,DHK180039,Sajeeb Enterprise,74,5721,210,অধুনা রুচি সম্ভার,1402,1,1,1,General,0,53,53,FG0303252231,পাউন্ড চকলেট - ২৮০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,1,118,118,0,0,118,272,SND01053010,Md. Tanvir Hossain,227,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-03-30 00:56:06,2024-03-30 00:56:06,,
1580702,191446,2024-03-29,20240329S54B5696,54,DHK180039,Sajeeb Enterprise,74,5696,207,ইসলামিয়া স্টোর,1402,1,1,1,General,0,53,53,FG0303252231,পাউন্ড চকলেট - ২৮০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,2,118,236,0,0,236,272,SND01053010,Md. Tanvir Hossain,227,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-03-30 00:56:06,2024-03-30 00:56:06,,
1580701,191446,2024-03-29,20240329S54B5696,54,DHK180039,Sajeeb Enterprise,74,5696,207,ইসলামিয়া স্টোর,1402,1,1,1,General,0,62,62,FG0303142232,পাউন্ড চকলেট - ৭০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,6,30,180,0,0,180,272,SND01053010,Md. Tanvir Hossain,227,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-03-30 00:56:06,2024-03-30 00:56:06,,
1580700,191445,2024-03-29,20240329S54B3639,54,DHK180039,Sajeeb Enterprise,74,3639,188,সদায় পাতি,1402,1,1,1,General,0,80,80,FG0311223533,ড্যানিশ বাটার কুকিজ - ১৫০ গ্রাম,1,Dan Foods Limited,14,Cookies,2,125,250,0,0,250,272,SND01053010,Md. Tanvir Hossain,227,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-03-30 00:56:06,2024-03-30 00:56:06,,
1580699,191445,2024-03-29,20240329S54B3639,54,DHK180039,Sajeeb Enterprise,74,3639,188,সদায় পাতি,1402,1,1,1,General,0,75,75,FG0302182431 S,সুইস রোল - স্ট্রবেরি ২০০ গ্রাম,1,Dan Foods Limited,13,Swiss Roll,2,150,300,0,0,300,272,SND01053010,Md. Tanvir Hossain,227,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-03-30 00:56:06,2024-03-30 00:56:06,,
1580698,191445,2024-03-29,20240329S54B3639,54,DHK180039,Sajeeb Enterprise,74,3639,188,সদায় পাতি,1402,1,1,1,General,0,76,76,FG0302182231,সুইস রোল - চকলেট ২০০ গ্রাম,1,Dan Foods Limited,13,Swiss Roll,1,150,150,0,0,150,272,SND01053010,Md. Tanvir Hossain,227,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-03-30 00:56:06,2024-03-30 00:56:06,,
1580697,191445,2024-03-29,20240329S54B3639,54,DHK180039,Sajeeb Enterprise,74,3639,188,সদায় পাতি,1402,1,1,1,General,0,34,34,FG0305253232R-2,মার্বেল কেক - ৩০০ গ্রাম,1,Dan Foods Limited,8,Marble Cake,2,150,300,0,0,300,272,SND01053010,Md. Tanvir Hossain,227,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-03-30 00:56:06,2024-03-30 00:56:06,,
1580696,191444,2024-03-29,20240329S54B3562,54,DHK180039,Sajeeb Enterprise,74,3562,181,সি টি জেনারেল স্টোর,1402,1,1,1,General,0,61,61,FG0303142132,পাউন্ড ভ্যানিলা - ৭০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,6,30,180,0,0,180,272,SND01053010,Md. Tanvir Hossain,227,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-03-30 00:56:06,2024-03-30 00:56:06,,
1580695,191444,2024-03-29,20240329S54B3562,54,DHK180039,Sajeeb Enterprise,74,3562,181,সি টি জেনারেল স্টোর,1402,1,1,1,General,0,80,80,FG0311223533,ড্যানিশ বাটার কুকিজ - ১৫০ গ্রাম,1,Dan Foods Limited,14,Cookies,3,125,375,0,0,375,272,SND01053010,Md. Tanvir Hossain,227,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-03-30 00:56:06,2024-03-30 00:56:06,,
1580694,191444,2024-03-29,20240329S54B3562,54,DHK180039,Sajeeb Enterprise,74,3562,181,সি টি জেনারেল স্টোর,1402,1,1,1,General,0,38,38,FG0300112131,মাফিন - ভ্যানিলা - ৩০ গ্রাম গিফট প্যাক,1,Dan Foods Limited,3,Muffin,2,192,384,0,0,384,272,SND01053010,Md. Tanvir Hossain,227,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-03-30 00:56:06,2024-03-30 00:56:06,,
1580693,191443,2024-03-29,20240329S54B3569,54,DHK180039,Sajeeb Enterprise,74,3569,182,আমির জেনারেল স্টোর,1402,1,1,1,General,0,52,52,FG0303252131,পাউন্ড ভ্যানিলা - ২৮০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,1,118,118,0,0,118,272,SND01053010,Md. Tanvir Hossain,227,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-03-30 00:56:06,2024-03-30 00:56:06,,
1580692,191443,2024-03-29,20240329S54B3569,54,DHK180039,Sajeeb Enterprise,74,3569,182,আমির জেনারেল স্টোর,1402,1,1,1,General,0,23,23,FG0303292631,Fruit Cake-300gm,1,Dan Foods Limited,7,Fruit Cake,2,150,300,0,0,300,272,SND01053010,Md. Tanvir Hossain,227,accepted,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-03-30 00:56:06,2024-03-30 00:56:06,,
1580691,191442,2024-03-29,20240329S54B3536,54,DHK180039,Sajeeb Enterprise,74,3536,180,হোসেন জেনারেল স্টোর,1402,1,1,1,General,0,50,50,FG0305222232,চকলেট প্লেইন - ১৫০ গ্রাম,1,Dan Foods Limited,9,Plain Cake,1,58,58,0,0,58,272,SND01053010,Md. Tanvir Hossain,227,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-03-30 00:56:06,2024-03-30 00:56:06,,
1580690,191442,2024-03-29,20240329S54B3536,54,DHK180039,Sajeeb Enterprise,74,3536,180,হোসেন জেনারেল স্টোর,1402,1,1,1,General,0,53,53,FG0303252231,পাউন্ড চকলেট - ২৮০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,1,118,118,0,0,118,272,SND01053010,Md. Tanvir Hossain,227,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-03-30 00:56:06,2024-03-30 00:56:06,,
1580689,191441,2024-03-29,20240329S54B20422,54,DHK180039,Sajeeb Enterprise,74,20422,1774,মা জেনারেল স্টোর,1406,1,1,1,General,0,38,38,FG0300112131,মাফিন - ভ্যানিলা - ৩০ গ্রাম গিফট প্যাক,1,Dan Foods Limited,3,Muffin,3,192,576,0,0,576,273,SND0111165670,Mezanur Rahaman,228,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-03-30 00:56:06,2024-03-30 00:56:06,,
1580688,191441,2024-03-29,20240329S54B20422,54,DHK180039,Sajeeb Enterprise,74,20422,1774,মা জেনারেল স্টোর,1406,1,1,1,General,0,28,28,FG0301112231R-2,লেয়ার চকলেট - ২৭ গ্রাম - গিফট প্যাক,1,Dan Foods Limited,15,Layer Cake,3,240,720,0,0,720,273,SND0111165670,Mezanur Rahaman,228,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-03-30 00:56:06,2024-03-30 00:56:06,,
1580687,191440,2024-03-29,20240329S54B3519,54,DHK180039,Sajeeb Enterprise,74,3519,178,পূরবী ফাস্ট ফুড,1402,1,1,1,General,0,53,53,FG0303252231,পাউন্ড চকলেট - ২৮০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,1,118,118,0,0,118,272,SND01053010,Md. Tanvir Hossain,227,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-03-30 00:56:06,2024-03-30 00:56:06,,
1580686,191440,2024-03-29,20240329S54B3519,54,DHK180039,Sajeeb Enterprise,74,3519,178,পূরবী ফাস্ট ফুড,1402,1,1,1,General,0,23,23,FG0303292631,Fruit Cake-300gm,1,Dan Foods Limited,7,Fruit Cake,1,150,150,0,0,150,272,SND01053010,Md. Tanvir Hossain,227,accepted,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-03-30 00:56:06,2024-03-30 00:56:06,,
1580685,191440,2024-03-29,20240329S54B3519,54,DHK180039,Sajeeb Enterprise,74,3519,178,পূরবী ফাস্ট ফুড,1402,1,1,1,General,0,61,61,FG0303142132,পাউন্ড ভ্যানিলা - ৭০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,12,30,360,0,0,360,272,SND01053010,Md. Tanvir Hossain,227,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-03-30 00:56:06,2024-03-30 00:56:06,,
1580684,191439,2024-03-29,20240329S54B3390,54,DHK180039,Sajeeb Enterprise,74,3390,168,মিজান জেনারেল স্টোর,1402,1,1,1,General,0,53,53,FG0303252231,পাউন্ড চকলেট - ২৮০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,1,118,118,0,0,118,272,SND01053010,Md. Tanvir Hossain,227,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-03-30 00:56:06,2024-03-30 00:56:06,,
1580683,191438,2024-03-29,20240329S54B1798,54,DHK180039,Sajeeb Enterprise,74,1798,143,খাদিজা ডিপার্টমেন্টাল স্টোর,1402,1,1,1,General,0,23,23,FG0303292631,Fruit Cake-300gm,1,Dan Foods Limited,7,Fruit Cake,1,150,150,0,0,150,272,SND01053010,Md. Tanvir Hossain,227,accepted,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-03-30 00:56:06,2024-03-30 00:56:06,,
1580682,191438,2024-03-29,20240329S54B1798,54,DHK180039,Sajeeb Enterprise,74,1798,143,খাদিজা ডিপার্টমেন্টাল স্টোর,1402,1,1,1,General,0,61,61,FG0303142132,পাউন্ড ভ্যানিলা - ৭০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,10,30,300,0,0,300,272,SND01053010,Md. Tanvir Hossain,227,accepted,NULL,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-03-30 00:56:06,2024-03-30 00:56:06,,
